cad0,cad1,cad2,cad3,cad4,cad5,cad6,cad7,cad8,cad9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,y
1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,37
1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,271
1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-160
1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,7
1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,128
1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,51
1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,-257
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,-163
1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,151
1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,60
1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,-41
1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,252
1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,59
1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,-262
1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,145
1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,88
1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,-110
1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,48
1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,-150
1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,-97
1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,-99
1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,-165
1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,-299
1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,-100
1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,103
1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,176
1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,199
1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,-108
1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,35
1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,-31
1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,178
1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,-17
1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,294
1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,-144
1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,-193
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,44
1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,-47
1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,32
1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,29
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-346
1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,58
1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,234
1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-268
1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-195
1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,77
1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,348
1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,58
1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,-47
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-165
1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,-46
1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,-177
1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,-256
1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,-60
1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,-13
1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,16
1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,-26
1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,-220
1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,-29
1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,134
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,-133
1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,90
1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,-110
1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,104
1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,-104
1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,73
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,87
1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,-222
1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-266
1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,-89
1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,-27
1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,166
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-57
1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,-52
1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,312
1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,8
1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,-151
1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,228
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,-224
1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,-154
1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,244
1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,89
1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,-194
1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,70
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-151
1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-501
1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,63
1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,-209
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,134
1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,-97
1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,92
1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,44
1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,-144
1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,127
1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,135
1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,-59
1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,-42
1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,-141
1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,15
1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,106
1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-13
1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,243
1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,-40
1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-117
1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,227
1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,31
1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,-3
1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,36
1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,65
1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,95
1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,-20
1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,-57
1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,-48
1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,160
1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,127
1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,222
1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,47
1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-35
1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,-124
1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,150
1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2
1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,29
1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,161
1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,-8
1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,17
1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,36
1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-28
1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,59
1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,5
1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,101
1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,208
1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,166
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-216
1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,-199
1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,-20
1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,-261
1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,122
1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,160
1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,122
1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,94
1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,92
1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-57
1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,276
1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-70
1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,-105
1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,-34
1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,-87
1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,-196
1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,-435
1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,78
1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,-28
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,21
1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,196
1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,-236
1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,-190
1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,163
1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,-273
1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,75
1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,291
1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,46
1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-184
1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,238
1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,210
1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,-116
1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,-220
1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,248
1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,258
1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,-130
1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,110
1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,222
1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,-152
1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,270
1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,103
1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,108
1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,5
1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,-126
1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,-207
1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,-116
1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,-290
1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,-131
1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,-88
1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,243
1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,-30
1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,-30
1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,-114
1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,174
1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,-87
1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,-10
1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,38
1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,27
1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,-168
1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,46
1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,67
1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,-223
1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,-111
1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,-82
1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-171
1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0
1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,123
1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,-69
1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,113
1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,-28
1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,35
1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,-71
1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,182
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-198
1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,117
1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,-8
1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,244
1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,-125
1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,96
1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,171
1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,22
1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,-102
1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,-94
1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,-151
1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,214
1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,91
1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,152
1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,343
1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,66
1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-92
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,17
1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,-228
1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,142
1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,312
1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,-32
1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,-218
1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,-195
1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,167
1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,113
1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,-244
1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,-169
1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,-171
1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,-228
1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,196
1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,97
1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,58
1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,192
1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,-82
1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,169
1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,100
1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,-289
1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,92
1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-17
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,-286
1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,-6
1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,-45
1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,59
1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,30
1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,279
1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,197
1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,120
1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,-164
1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,138
1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,-108
1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,-24
1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,174
1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,57
1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,-121
1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,-10
1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,-94
1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,-213
1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,-206
1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-66
1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,-45
1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,85
1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,-87
1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-164
1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,29
1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,-2
1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,-77
1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,120
1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,-490
1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,101
1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,136
1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,-40
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-2
1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,122
1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,17
1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,56
1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,-258
1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,-1
1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,261
1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,211
1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,-76
1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,-7
1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,124
1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,13
1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,21
1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,178
1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,89
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-55
1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,252
1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,59
1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-125
1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,-24
1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,162
1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,225
1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,261
1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,154
1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,38
1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,324
1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,34
1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,-69
1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,39
1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,-30
1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,-226
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-206
1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,54
1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,-160
1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,36
1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,-316
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,-78
1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,-6
1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,68
1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,106
1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,-96
1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,101
1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,27
1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,269
1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,10
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,-125
1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-315
1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,119
